synset	lemma	annotation	goodness label	confidence	language
05810561-n	hidup	KEEP	O	1	English
02443849-v	beroperasi	KEEP	O	1	Finnish
09426788-n	laut	KEEP	O	1	English
02568672-v	menjalankan praktik	DELETE	X	1	English
02879087-n	karangan	KEEP	O	2	English, Japanese
00409440-a	hitam”	KEEP	None	1	English
80001040-n	Topshop	KEEP	None	None	None
02696920-a	masyarakat	KEEP	O	1	English
04202417-n	belanja	KEEP	None	1	English
12587803-n	pohon kelapa	DELETE	X	1	English
05216365-n	tubuh	KEEP	Y	1	English
00799076-v	menenggak	DELETE	O	2	Finnish, English
02043190-v	membagikan	KEEP	None	1	Finnish
00849357-a	elegan	KEEP	Y	1	Finnish
01640855-v	jalankan	KEEP	X	1	Finnish
06689667-n	izinkan	KEEP	X	1	English
13751533-n	juta	KEEP	O	None	None
13983304-n	cahaya	KEEP	O	1	Spanish
05868954-n	unsur	KEEP	O	1	Finnish
02020590-v	menabrak	DELETE	O	2	Spanish, Finnish
07944050-n	orang muda	KEEP	Y	5	Japanese, Thai, Portuguese, Mandarin Chinese, English
07046339-n	gerakan	KEEP	O	3	Portuguese, Spanish, English
02569030-a	nirkabel	KEEP	O	4	Polish, Finnish, English, Thai
01323096-a	menginspirasi	KEEP	O	None	None
01157517-v	sudah habis	DELETE	X	1	English
01675963-v	hiasi	KEEP	X	1	English
00087736-v	mengambil	DELETE	O	1	English
15235126-n	ketika	DELETE	O	1	Slovene
02251212-a	sendirian	KEEP	Y	None	None
01633343-v	dikonsep	KEEP	None	1	Serbo-Croatian
90000142-n	Ketika Anda	KEEP	None	None	None
10604380-n	seluncur	KEEP	None	None	None
09284015-n	hutan	KEEP	Y	1	Portuguese
07673397-n	oil	KEEP	None	1	English
01999798-v	makan	DELETE	O	2	Portuguese, Spanish
08368907-n	generasi	KEEP	O	1	English
08274826-n	grup	KEEP	None	1	English
00180756-r	ke sebelah	DELETE	X	1	English
01727926-a	dahulu	KEEP	Y	None	None
03076708-n	barang	KEEP	Y	1	English
01650610-v	membuka	KEEP	O	4	Portuguese, Spanish, Finnish, Japanese
90000306-n	pongal	KEEP	None	None	None
02355596-v	mendapati	DELETE	O	1	English
15251336-n	seratus tahun	KEEP	X	None	None
00056311-n	imigrasi	KEEP	Y	1	Mandarin Chinese
05162985-n	kehilangan	KEEP	O	1	Finnish
02687385-v	menghantar	DELETE	O	1	Finnish
07885223-n	minum	KEEP	O	1	Japanese
07699584-n	mie	KEEP	X	1	Portuguese
13920835-n	keadaan	KEEP	Y	1	Portuguese
02108654-v	membawa	DELETE	O	1	English
05003590-n	keanggunan	KEEP	None	1	Spanish
13954253-n	kehidupan	KEEP	O	1	Mandarin Chinese
00028651-n	ruang tak terbatas	DELETE	X	1	Spanish
00951831-a	di dalam	KEEP	X	None	None
15162388-n	pesta	KEEP	O	1	Spanish
10059582-n	peminat	KEEP	O	1	Finnish
02526085-v	perolehi	DELETE	X	1	Spanish
00262792-a	gagah berani	KEEP	Y	1	Portuguese
02086991-a	terbuka	KEEP	O	None	None
01850315-v	menggeser	KEEP	None	1	Serbo-Croatian
14868243-n	isi	KEEP	O	2	Finnish, English
06392935-n	ketentuan	KEEP	None	1	English
09436708-n	langit	KEEP	Y	1	Japanese
90000077-n	Penggunaan Bahan	KEEP	None	None	None
00727564-a	bebas	KEEP	Y	2	Slovene, Finnish
00005526-v	beralun	DELETE	O	1	English
02690081-n	air	KEEP	None	7	Spanish, Japanese, Greek, Finnish, Thai, Mandarin Chinese, English
05665146-n	teknik	KEEP	O	None	None
08497294-n	lapangan	KEEP	O	1	Portuguese
00925110-v	diragukan	KEEP	None	1	English
08642517-n	dekat	KEEP	O	4	Portuguese, Finnish, English, Spanish
02077656-v	mendapatkan	DELETE	Y	2	Portuguese, Spanish
90000022-n	cotton on	KEEP	None	None	None
01007924-v	rangkuman	KEEP	None	1	English
01857392-v	tinggallah	KEEP	None	1	Portuguese
90000162-n	singapore sun festival	KEEP	None	None	None
01157517-v	membelanjakan habis	DELETE	X	1	English
00812952-a	awal	KEEP	Y	5	Slovene, Spanish, Japanese, Portuguese, English
13969243-n	harmonis	KEEP	Y	3	Portuguese, Spanish, Polish
00449332-a	arah	KEEP	None	None	None
01754421-a	tetap	KEEP	Y	1	Spanish
02741546-v	memasukkan	DELETE	O	1	Japanese
00036291-r	sedikit	KEEP	None	1	Portuguese
08221897-n	penonton	KEEP	Y	1	Arabic
00044353-a	kemungkinan	KEEP	Y	None	None
15169421-n	twilight	KEEP	None	1	Spanish
90000309-n	thosai	KEEP	None	None	None
14524661-n	iklim	KEEP	O	3	Portuguese, English, Slovene
07720875-n	paprika	KEEP	O	2	Finnish, Thai
00249878-r	di atas	KEEP	None	None	None
00750296-a	mudah	KEEP	O	None	None
01326528-v	memakan	DELETE	O	1	Finnish
08462320-n	informasi	KEEP	O	1	English
00024073-r	bukanlah	DELETE	X	1	Portuguese
13742573-n	1	KEEP	None	1	English
09369169-n	sarang	KEEP	Y	8	Spanish, Polish, Japanese, Finnish, Thai, Arabic, Portuguese, English
13129165-n	batang	KEEP	O	1	Portuguese
07829412-n	saus	KEEP	O	1	Greek
13860793-n	bentuk padu	DELETE	X	2	Portuguese, English
01289083-a	tertata	KEEP	None	None	None
00958334-v	ulang	KEEP	L	1	English
07970406-n	neluarga	KEEP	None	None	None
01410223-v	memukul	KEEP	O	1	Thai
13934596-n	sekitar	KEEP	O	1	Spanish
01852666-a	langsung	KEEP	O	None	None
00142191-v	corak	DELETE	Y	1	English
00070965-n	kesalahan	KEEP	Y	1	Spanish
02648639-v	menempati	KEEP	O	1	Slovene
80001132-n	ku-	KEEP	None	None	None
05728678-n	rancangan	KEEP	Y	1	English
90000116-n	tong tong	KEEP	None	None	None
07997703-n	kelas	KEEP	O	1	Finnish
01935476-v	bersepeda	KEEP	O	1	English
13480848-n	api	KEEP	Y	4	Portuguese, Mandarin Chinese, Spanish, Japanese
01197014-v	merodong	DELETE	O	1	Slovene
13748622-n	24	KEEP	None	None	None
06648590-n	bukti	KEEP	O	1	English
02123475-a	pilihan	KEEP	O	None	None
09505418-n	dewi	KEEP	Y	1	Finnish
02620587-v	memaes	DELETE	O	1	Finnish
03597469-n	perhiasan	KEEP	O	None	None
02445978-a	kenyal	KEEP	O	None	None
02841315-n	teropong	KEEP	O	8	Slovene, Spanish, Polish, Japanese, Finnish, Thai, Portuguese, English
07813107-n	salt	KEEP	None	5	Spanish, Polish, Japanese, Finnish, Portuguese
02193141-a	tujuh puluh	KEEP	None	None	None
07834160-n	rempah-rempah	KEEP	O	None	None
00429048-n	hiburan	KEEP	Y	2	Slovene, Japanese
07485916-n	selera	KEEP	O	1	English
07818277-n	bawang putih	KEEP	Y	1	English
08507558-n	akar	KEEP	Y	2	Portuguese, Spanish
13308999-n	pajak	KEEP	O	1	English
00682781-v	ulang	KEEP	None	None	None
00566099-a	terhubung	KEEP	X	None	None
80000697-n	buah keluak	KEEP	None	None	None
02395406-n	babi	KEEP	Y	1	English
02450417-v	ikut serta	KEEP	O	1	Spanish
00453803-v	mengisi kembali	KEEP	X	2	Slovene, Finnish
02587738-a	berharga	KEEP	O	None	None
07936263-n	air minum	KEEP	O	1	Thai
01791911-a	jelas	DELETE	O	1	Polish
02637202-v	tinggal	KEEP	O	1	Slovene
02493030-v	berkunjung	KEEP	O	1	Arabic
01805982-v	hargai	KEEP	X	1	Arabic
00004722-r	tetapi	KEEP	O	1	English
03636248-n	lampu	KEEP	O	1	Portuguese
00210446-r	lancar	KEEP	O	None	None
01930482-v	makan	DELETE	O	1	English
07813107-n	garam	KEEP	Y	5	Spanish, Polish, Japanese, Finnish, Portuguese
09363970-n	harus	KEEP	O	None	None
10641223-n	anak	KEEP	O	1	Finnish
00173338-v	memasukkan	DELETE	O	1	Serbo-Croatian
11448343-n	angin timur	KEEP	O	1	English
02189209-a	29	KEEP	None	None	None
00755745-v	menanyai	DELETE	O	1	Spanish
01643620-a	berumur	KEEP	O	1	English
01881180-v	berkeliaran	KEEP	Y	1	English
00035259-v	dimandikan	KEEP	None	1	English
07731952-n	jagung	KEEP	Y	4	Portuguese, Mandarin Chinese, Polish, Slovene
90000316-n	melaka	KEEP	None	None	None
00029378-n	acara	KEEP	Y	1	Polish
01157517-v	melondong	DELETE	O	1	English
01160806-v	dorong	KEEP	None	2	Finnish, Japanese
00059854-r	semakin	KEEP	O	None	None
02551144-v	menyelamatkan	KEEP	O	1	Mandarin Chinese
00094448-a	hidup	KEEP	Y	1	Finnish
01982395-v	membutuhkan	DELETE	O	1	Finnish
15150618-n	tahun 1970-an	KEEP	None	None	None
00024073-r	bukanlah	KEEP	X	1	Portuguese
08772922-n	frankfurt	KEEP	None	None	None
90000317-n	rujak	KEEP	None	None	None
01418667-v	merampaikan	DELETE	O	5	Spanish, Japanese, Finnish, Portuguese, English
00785690-v	mengintip	KEEP	O	2	Portuguese, English
90000039-n	blachang	KEEP	None	None	None
01003050-a	usai	KEEP	Y	None	None
02394183-v	mengarik	DELETE	O	1	English
90000304-n	chingay	KEEP	None	None	None
01999798-v	meluwengkan	DELETE	O	2	Portuguese, Spanish
90000032-n	fish head curry	KEEP	None	None	None
07574923-n	brunch	KEEP	None	None	None
07574602-n	sarapan	KEEP	Y	1	English
02075857-v	menuju	KEEP	None	1	Slovene
00758333-v	menghendaki	DELETE	O	1	Finnish
02717102-v	berhasil	DELETE	O	1	English
13987219-n	kenikmatan	KEEP	O	1	English
00761713-v	berunding	KEEP	O	None	None
00799076-v	mengundurkan	DELETE	O	2	Finnish, English
80001077-n	berapa	KEEP	None	None	None
02189398-v	berjangkit	DELETE	O	1	English
80001553-n	penerjemahan	KEEP	None	None	None
02578510-v	melihat	KEEP	None	3	Portuguese, English, Japanese
00451510-a	dekat	KEEP	O	2	Finnish, Polish
01930482-v	meluwengkan	DELETE	O	1	English
00176880-r	berulang kali	KEEP	O	1	Slovene
01215421-v	menangkap	KEEP	O	2	Portuguese, English
90000323-n	cahkwe	KEEP	None	None	None
00060939-r	dahulu	KEEP	O	1	Japanese
00390290-r	dapat diatur	KEEP	X	None	None
08719100-n	sri lanka	KEEP	None	None	None
00609100-v	lupakan	KEEP	X	1	English
01456710-a	kuat	KEEP	None	1	English
02504562-v	paksa	KEEP	Y	1	English
00477661-a	seperti di rumah	KEEP	None	None	None
03428477-n	pintu	KEEP	O	1	Portuguese
01673946-a	lazim	DELETE	O	None	None
09328746-n	lagoon	KEEP	X	1	Thai
00429949-n	seru	KEEP	None	1	Mandarin Chinese
80000797-n	olahraga ekstrem	KEEP	None	None	None
01844585-a	olahan	KEEP	Y	None	None
01824736-v	bagaikan	DELETE	O	1	Portuguese
09117351-n	new york	KEEP	None	None	None
03224032-n	pintu	KEEP	O	4	Portuguese, Spanish, Thai, Slovene
05164845-n	hukuman	KEEP	O	1	Spanish
07935152-n	teh hijau	KEEP	O	None	None
07034634-n	yel	KEEP	None	1	Portuguese
02568672-v	berpraktik	KEEP	None	1	English
13925752-n	suasana	KEEP	O	1	Greek
09092497-n	aku	DELETE	O	1	Finnish
03169390-n	perhiasan	KEEP	Y	None	None
09812338-n	artis	KEEP	Y	2	Slovene, Japanese
80000698-n	temasek	KEEP	None	None	None
00034479-n	yang demikian	KEEP	X	1	English
09363970-n	perlu	KEEP	None	None	None
02614181-v	berdiam	DELETE	O	1	Finnish
00668099-v	betah	KEEP	Y	2	Slovene, Finnish
02532886-v	mencoba	KEEP	O	4	Portuguese, Finnish, Thai, Spanish
05122557-n	yang terbesar	DELETE	X	6	Slovene, Spanish, Polish, Greek, Portuguese, English
08649345-n	tepi	KEEP	O	1	Slovene
06845599-n	label	KEEP	O	1	Spanish
00029037-r	juga	KEEP	O	1	Portuguese
80002009-n	buah keluak	KEEP	None	None	None
08848731-n	bangladesh	KEEP	None	None	None
00120796-v	mengadakan	DELETE	O	1	English
02622234-v	menghubungkan	KEEP	O	1	Finnish
01199751-a	seragam	KEEP	O	1	Polish
80000174-n	bangsawan	KEEP	None	None	None
02479323-v	memberi	DELETE	O	1	Mandarin Chinese
06410391-n	ulasan	KEEP	O	1	Greek
02343110-a	ulung	KEEP	O	None	None
00908492-n	ciptaan	KEEP	Y	1	Japanese
04877530-n	kesetiaan	KEEP	Y	3	Portuguese, Polish, English
90000120-n	warong nasi pariaman	KEEP	None	None	None
00875394-v	mengedepankan	KEEP	O	1	Portuguese
90000184-n	Parade Chingay	KEEP	None	None	None
01686956-v	menggambarkan	KEEP	O	1	English
02075857-v	membentuk	DELETE	O	1	Slovene
00697419-v	simak	KEEP	None	1	English
01987545-n	udang	KEEP	O	1	English
02685951-v	membawa	DELETE	O	1	Finnish
01652902-a	terbuka	KEEP	Y	1	English
00784342-v	tanyakan	KEEP	None	1	Slovene
04726724-n	sifat	KEEP	Y	1	Finnish
05748285-n	diferensiasi	KEEP	None	1	Japanese
15204983-n	dasawarsa	KEEP	Y	9	Slovene, Spanish, Polish, Greek, Finnish, Thai, Portuguese, Mandarin Chinese, English
00512487-a	bersaing	KEEP	O	None	None
02632940-v	tercantum	KEEP	O	1	Slovene
00650353-v	membedakan	KEEP	O	1	English
07272084-n	simbol	KEEP	Y	1	English
01462005-v	membancuh	DELETE	O	2	Greek, English
00860620-v	mengagungkan	KEEP	O	None	None
08489497-n	tempat ini	DELETE	X	4	Portuguese, English, Thai, Japanese
01067694-a	baru	KEEP	Y	1	Spanish
07596684-n	makanan manis	KEEP	X	4	Greek, Polish, English, Japanese
02108026-v	membawa	KEEP	O	1	English
02630189-v	memiliki	KEEP	O	1	English
02953673-n	kanvas	KEEP	Y	None	None
08588152-n	bhg dalam	DELETE	X	None	None
02280869-v	menguras	KEEP	O	None	None
00001740-n	maujud	KEEP	None	1	Finnish
90000088-n	Selama Deepavali	KEEP	None	None	None
05181754-n	hak	KEEP	Y	None	None
15055181-n	uap	KEEP	Y	1	English
07828987-n	cuka	KEEP	O	1	Portuguese
07931733-n	air	DELETE	O	None	None
05846054-n	peraturan	KEEP	Y	1	English
00611047-a	tradisional	KEEP	Y	3	Portuguese, Finnish, English
08509442-n	kawasan	KEEP	L	2	Portuguese, Spanish
07328756-n	yang menghasilkan	KEEP	X	1	Finnish
02584981-a	layak	KEEP	O	None	None
01378556-v	menyebar	KEEP	O	3	Portuguese, Finnish, English
00798539-v	menolak	KEEP	O	1	Finnish
04215402-n	kaki lima	KEEP	Y	1	Portuguese
00662182-v	tandai	KEEP	None	2	English, Serbo-Croatian
01311103-v	menggali	KEEP	O	1	Finnish
01204557-a	setinggi	KEEP	O	1	English
09908025-n	sesama	DELETE	O	1	Spanish
00196364-v	membakar	KEEP	O	1	English
01120448-n	pembayaran	KEEP	Y	1	Spanish
00120796-v	mendapat	DELETE	O	1	English
00622584-n	berburu	KEEP	O	1	Portuguese
00146594-r	secara besar-besaran	KEEP	None	1	Finnish
02664769-v	bertara	DELETE	O	1	Finnish
03878066-n	istana	KEEP	O	2	Portuguese, Spanish
02703952-v	mendekati	KEEP	O	1	Mandarin Chinese
02210855-v	mengambil	DELETE	O	1	English
04946877-n	tekstur	KEEP	Y	1	English
05810561-n	kehidupan	KEEP	O	1	English
01123879-a	sangat baik	KEEP	X	None	None
07967982-n	bangsa	KEEP	Y	1	Portuguese
02225492-v	sisakan	KEEP	None	1	English
01658762-v	racikan	KEEP	None	None	None
08588152-n	dlm negeri	DELETE	X	None	None
77000106-n	kapan saja	KEEP	None	None	None
00609683-v	jangan	KEEP	None	3	Greek, Finnish, English
13258362-n	keuntungan	KEEP	O	1	English
01386010-a	agung	KEEP	O	None	None
09607280-n	calon	KEEP	Y	1	Portuguese
02418686-v	bermain	KEEP	Y	1	Portuguese
00889555-v	menjamin	KEEP	O	1	English
07947255-n	masyarakat umum	KEEP	X	1	Portuguese
01061945-n	tuntutan	KEEP	Y	1	Finnish
01091234-a	ornamen	KEEP	None	None	None
07840672-n	santan	KEEP	O	2	Finnish, Japanese
03581125-n	persimpangan	KEEP	Y	1	Spanish
03046257-n	jam	KEEP	Y	2	Portuguese, Spanish
02621395-v	membentuk watak	DELETE	X	1	Finnish
13939892-n	titik	KEEP	L	2	Portuguese, Spanish
01079480-v	bertanding	KEEP	O	1	Spanish
04674968-n	warna-warni	KEEP	None	1	English
08078020-n	keluarga	KEEP	Y	1	Spanish
07702193-n	dumpling	KEEP	None	None	None
01752495-v	mewujudkan	KEEP	O	1	Finnish
00594621-v	mengetahui	KEEP	O	1	Arabic
03141609-a	ras	KEEP	O	None	None
04673006-n	kerajinan	KEEP	O	None	None
90000307-n	penang	KEEP	None	None	None
01157517-v	menuntaskan	DELETE	O	1	English
10023039-n	abang	KEEP	None	1	Finnish
04546855-n	wall	KEEP	None	1	English
00522751-v	meraih	DELETE	O	1	English
02530167-v	coba	KEEP	O	2	Portuguese, Spanish
00674607-v	meluwengkan	DELETE	O	1	Finnish
01052611-a	harum	KEEP	O	None	None
00715074-v	menghabiskan	KEEP	O	1	Slovene
01462005-v	bergumul	DELETE	O	2	Greek, English
00005343-r	dibilang	KEEP	None	1	Finnish
07556970-n	masakan	KEEP	O	1	English
15150618-n	1970-an	KEEP	None	None	None
00445548-a	jauh	KEEP	Y	2	Finnish, Japanese
08226699-n	desa	KEEP	Y	1	Portuguese
07164546-n	persembahan	KEEP	O	1	English
05946687-n	beragam	KEEP	None	1	Spanish
14480420-n	cairan	KEEP	O	1	English
01944692-v	berperahu	KEEP	O	None	None
08715390-n	burma	KEEP	None	3	Portuguese, English, Japanese
02210119-v	mendapat	KEEP	O	1	English
13963970-n	menikah	KEEP	None	1	Finnish
02263982-a	berongga	KEEP	O	1	Portuguese
07724943-n	kacang buncis besar	DELETE	X	1	English
00121214-v	bergiliran	KEEP	L	1	Portuguese
90000120-n	Warong Nasi Pariaman	KEEP	None	None	None
80001273-v	bergelayutan	KEEP	None	None	None
76100086-x	carik	KEEP	None	None	None
01386883-a	besar	KEEP	O	None	None
00283327-a	berkilauan	KEEP	O	None	None
08964647-n	West Malaysia	DELETE	O	None	None
08562067-n	bumi	KEEP	O	2	Portuguese, Spanish
03282933-n	sulaman	KEEP	O	None	None
02706816-v	menahan	KEEP	O	1	Mandarin Chinese
07557434-n	makanan	KEEP	O	1	Thai
10483530-n	nabi	KEEP	O	5	Slovene, Polish, Finnish, Portuguese, English
01339294-v	tenggelam	KEEP	L	1	English
02317094-v	berikan	KEEP	O	1	Serbo-Croatian
02236124-v	mengarik	DELETE	O	1	English
11669921-n	bunga	KEEP	Y	1	Mandarin Chinese
00028651-n	ruang antara	DELETE	X	1	Spanish
00668805-v	bersetuju	DELETE	Y	3	Slovene, Finnish, English
01182709-v	memberikan	KEEP	O	1	English
02237338-v	tolak	KEEP	Y	2	Greek, Thai
00522751-v	membawa	DELETE	O	1	English
07486628-n	hasrat	KEEP	O	1	Portuguese
15117516-n	berjam-jam	KEEP	O	None	None
01679806-v	hiasi	KEEP	L	1	Spanish
01898722-a	praktis	KEEP	O	None	None
00588888-v	mengetahui	KEEP	O	4	Portuguese, Mandarin Chinese, Finnish, Spanish
09840217-n	saudagar kaya	KEEP	X	1	English
00069672-r	baik	KEEP	None	2	Finnish, English
00067265-r	lanjut	KEEP	None	4	Slovene, Finnish, English, Japanese
08963369-n	malaysia	KEEP	None	2	Portuguese, Polish
02702508-v	menghargakan	DELETE	O	1	Finnish
02129165-n	singa	KEEP	Y	1	English
01835496-v	bepergian	KEEP	O	1	Finnish
02373015-v	bergerak	KEEP	O	1	Thai
04050066-n	pencakar	KEEP	O	None	None
09532942-n	buddha	KEEP	None	3	Portuguese, Polish, English
09179606-n	sebaik	KEEP	None	1	Finnish
15206296-n	bulan	KEEP	O	1	Portuguese
03167666-n	dek	KEEP	O	1	Thai
08652970-n	ruang antara	DELETE	X	1	Spanish
02229550-v	menurun	KEEP	L	1	English
01182709-v	bekalan makanan	DELETE	X	1	English
14423870-n	karam	KEEP	Y	None	None
00018043-r	sekalipun	KEEP	None	1	English
00499263-n	ping pong	KEEP	None	3	Finnish, Thai, Japanese
07654667-n	potongan	KEEP	O	1	English
07458453-n	pacuan	KEEP	Y	3	Portuguese, Spanish, Polish
00137313-v	mempengaruhi	KEEP	None	1	Finnish
02443049-v	mengawasi	KEEP	O	1	Finnish
01595440-a	normal	DELETE	O	None	None
02530167-v	berusaha	KEEP	Y	2	Portuguese, Spanish
00756076-v	mendakwai	DELETE	O	1	Finnish
00651813-n	kontras	KEEP	O	2	Slovene, Finnish
02560585-v	aktiviti	DELETE	None	1	English
07609840-n	makanan penutup	KEEP	X	6	Slovene, Polish, Japanese, Finnish, Portuguese, English
01285376-a	indah	KEEP	M	None	None
02526085-v	berjaya	DELETE	Y	1	Spanish
13937075-n	keadaan	KEEP	O	1	Finnish
00669762-v	memasukkan	DELETE	O	1	English
05913842-n	pilar	KEEP	L	3	Slovene, English, Japanese
14134623-n	hati	KEEP	O	None	None
06518068-n	kupon	KEEP	Y	6	Slovene, Polish, Japanese, Finnish, Mandarin Chinese, English
01712704-v	lakukan	KEEP	X	1	English
00068368-r	sepanjang	KEEP	O	1	English
07190039-n	syukur	KEEP	None	2	Finnish, Japanese
14515633-n	tanggung jawab	KEEP	O	1	Spanish
05816622-n	data	KEEP	Y	1	English
80002007-n	sayur lodeh	KEEP	None	None	None
03925226-n	foto	KEEP	O	1	English
02515341-a	dapat dilihat	KEEP	X	None	None
01131454-a	kejam	KEEP	O	None	None
02610628-v	menutup	KEEP	O	1	Arabic
00414080-a	neo-klasik	KEEP	None	None	None
80000813-v	menambah isi	KEEP	None	None	None
09604981-n	diri	KEEP	L	2	Thai, Japanese
00617422-a	onde-onde	KEEP	None	None	None
08489497-n	disini	KEEP	X	4	Portuguese, English, Thai, Japanese
01845229-v	berwisata	KEEP	O	1	English
00239910-n	pendirian	KEEP	None	1	English
10628644-n	sultan	KEEP	O	1	English
80001273-v	bergelayut	KEEP	None	None	None
09426788-n	sea	KEEP	None	1	English
15148867-n	tahun 1920-an	KEEP	None	None	None
13957268-n	hidup bersama	KEEP	X	3	Portuguese, Greek, English
02829696-n	lengkungan	KEEP	Y	1	Spanish
00911048-n	pembangunan	KEEP	O	1	Finnish
02721438-v	memungkinkan	KEEP	O	1	Finnish
02224055-v	membuang	KEEP	O	1	Serbo-Croatian
02093888-a	diamankan	KEEP	None	1	English
06636524-n	catatan	KEEP	O	1	Japanese
06333653-n	namanya	KEEP	None	1	English
13832355-n	sebelah timur	KEEP	X	1	English
14530403-n	tanggung jawab	KEEP	None	1	English
12901264-n	cabai	KEEP	O	3	Portuguese, Mandarin Chinese, Finnish
07577374-n	makanan ringan	KEEP	Y	1	English
00771632-v	mengiring	DELETE	O	1	Spanish
07817465-n	ketumbar	KEEP	O	4	Polish, Finnish, English, Japanese
00269989-a	terang	KEEP	O	1	English
00993014-v	menulis	KEEP	Y	1	Finnish
00079499-r	malam ini	KEEP	None	None	None
10278128-n	ibu	KEEP	O	1	Polish
06930093-n	bahasa mandarin	KEEP	M	6	Slovene, Japanese, Finnish, Thai, Portuguese, English
04677514-n	paras	KEEP	None	1	Japanese
14436875-n	penghormatan	KEEP	Y	1	Thai
00044353-a	mungkin	KEEP	Y	None	None
02636582-a	akuatik	KEEP	L	None	None
00112009-r	paling	KEEP	O	None	None
02743261-a	manusia	KEEP	Y	2	Slovene, English
00756076-v	makan	DELETE	O	1	Finnish
08252602-n	pesta	KEEP	Y	1	Spanish
07669098-n	babi kecil	KEEP	X	None	None
15166462-n	malam	KEEP	O	1	English
01999798-v	menjuruskan	DELETE	O	2	Portuguese, Spanish
09526703-n	kali	KEEP	None	None	None
00296585-n	prosesi	KEEP	None	None	None
02355596-v	mengambil	DELETE	O	1	English
02003601-v	berburu	KEEP	O	1	English
00820075-v	menolak	KEEP	O	2	Finnish, Thai
05217168-n	bentuk	DELETE	O	1	Portuguese
04295881-n	stadion	KEEP	O	2	Finnish, English
00755745-v	menjangkakan	DELETE	Y	1	Spanish
02075857-v	mengambil	DELETE	O	1	Slovene
02813544-n	bazaar	KEEP	None	None	None
02448185-v	bentuk	KEEP	X	1	English
08399586-n	ragam	KEEP	None	1	Portuguese
04927890-n	umur	KEEP	None	None	None
07873807-n	pizza	KEEP	X	5	Japanese, Greek, Finnish, Thai, English
00674270-a	sendiri	KEEP	None	None	None
14915184-n	iced	KEEP	None	1	English
09044862-n	us	KEEP	None	1	English
01851916-a	sederhana	KEEP	O	None	None
08674970-n	tempat	DELETE	O	1	Polish
90000054-n	konsortium express	KEEP	None	None	None
02192184-a	60	KEEP	None	None	None
02789487-n	bar	KEEP	O	1	Spanish
02203362-v	memiliki	KEEP	Y	1	English
90000121-n	>acara saat malam	KEEP	None	None	None
01251651-v	menggosok	KEEP	O	1	Thai
02191546-v	merasakan	KEEP	O	1	Serbo-Croatian
02215087-a	(satu-satunya	KEEP	None	None	None
00704690-v	rancang	KEEP	Y	1	Japanese
14473655-n	keberuntungan	KEEP	O	1	Japanese
02578510-v	rayakan	KEEP	X	3	Portuguese, English, Japanese
07110457-n	percakapan	KEEP	Y	1	Serbo-Croatian
07020239-n	shows	KEEP	None	1	English
90000226-n	Little India	KEEP	None	None	None
00751567-v	makan	DELETE	O	2	Mandarin Chinese, Thai
00770437-v	mengakibatkan	DELETE	O	1	English
