synset	lemma	annotation	goodness label
09426788-n	laut	KEEP	O
02568672-v	menjalankan praktik	DELETE	X
02879087-n	karangan	KEEP	O
00409440-a	hitam”	KEEP	None
80001040-n	Topshop	KEEP	None
02696920-a	masyarakat	KEEP	O
04202417-n	belanja	KEEP	None
12587803-n	pohon kelapa	DELETE	X
05216365-n	tubuh	KEEP	Y
00799076-v	menenggak	DELETE	O
02043190-v	membagikan	KEEP	None
00849357-a	elegan	KEEP	Y
01640855-v	jalankan	KEEP	X
06689667-n	izinkan	KEEP	X
13751533-n	juta	KEEP	O
13983304-n	cahaya	KEEP	O
05868954-n	unsur	KEEP	O
02020590-v	menabrak	DELETE	O
07944050-n	orang muda	KEEP	Y
07046339-n	gerakan	KEEP	O
02569030-a	nirkabel	KEEP	O
01323096-a	menginspirasi	KEEP	O
01157517-v	sudah habis	DELETE	X
01675963-v	hiasi	KEEP	X
00087736-v	mengambil	DELETE	O
15235126-n	ketika	DELETE	O
02251212-a	sendirian	KEEP	Y
01633343-v	dikonsep	KEEP	None
90000142-n	Ketika Anda	KEEP	None
10604380-n	seluncur	KEEP	None
09284015-n	hutan	KEEP	Y
07673397-n	oil	KEEP	None
01999798-v	makan	DELETE	O
08368907-n	generasi	KEEP	O
08274826-n	grup	KEEP	None
00180756-r	ke sebelah	DELETE	X
01727926-a	dahulu	KEEP	Y
03076708-n	barang	KEEP	Y
01650610-v	membuka	KEEP	O
90000306-n	pongal	KEEP	None
02355596-v	mendapati	DELETE	O
15251336-n	seratus tahun	KEEP	X
00056311-n	imigrasi	KEEP	Y
05162985-n	kehilangan	KEEP	O
02687385-v	menghantar	DELETE	O
07885223-n	minum	KEEP	O
07699584-n	mie	KEEP	X
13920835-n	keadaan	KEEP	Y
02108654-v	membawa	DELETE	O
05003590-n	keanggunan	KEEP	None
13954253-n	kehidupan	KEEP	O
00028651-n	ruang tak terbatas	DELETE	X
00951831-a	di dalam	KEEP	X
15162388-n	pesta	KEEP	O
10059582-n	peminat	KEEP	O
02526085-v	perolehi	DELETE	X
00262792-a	gagah berani	KEEP	Y
02086991-a	terbuka	KEEP	O
01850315-v	menggeser	KEEP	None
14868243-n	isi	KEEP	O
06392935-n	ketentuan	KEEP	None
09436708-n	langit	KEEP	Y
90000077-n	Penggunaan Bahan	KEEP	None
00727564-a	bebas	KEEP	Y
00005526-v	beralun	DELETE	O
02690081-n	air	KEEP	None
05665146-n	teknik	KEEP	O
08497294-n	lapangan	KEEP	O
00925110-v	diragukan	KEEP	None
08642517-n	dekat	KEEP	O
02077656-v	mendapatkan	DELETE	Y
90000022-n	cotton on	KEEP	None
01007924-v	rangkuman	KEEP	None
01857392-v	tinggallah	KEEP	None
90000162-n	singapore sun festival	KEEP	None
01157517-v	membelanjakan habis	DELETE	X
00812952-a	awal	KEEP	Y
13969243-n	harmonis	KEEP	Y
00449332-a	arah	KEEP	None
01754421-a	tetap	KEEP	Y
02741546-v	memasukkan	DELETE	O
00036291-r	sedikit	KEEP	None
08221897-n	penonton	KEEP	Y
00044353-a	kemungkinan	KEEP	Y
15169421-n	twilight	KEEP	None
90000309-n	thosai	KEEP	None
14524661-n	iklim	KEEP	O
07720875-n	paprika	KEEP	O
00249878-r	di atas	KEEP	None
00750296-a	mudah	KEEP	O
01326528-v	memakan	DELETE	O
08462320-n	informasi	KEEP	O
00024073-r	bukanlah	DELETE	X
13742573-n	1	KEEP	None
09369169-n	sarang	KEEP	Y
13129165-n	batang	KEEP	O
07829412-n	saus	KEEP	O
13860793-n	bentuk padu	DELETE	X
01289083-a	tertata	KEEP	None
00958334-v	ulang	KEEP	L
07970406-n	neluarga	KEEP	None
01410223-v	memukul	KEEP	O
13934596-n	sekitar	KEEP	O
01852666-a	langsung	KEEP	O
00142191-v	corak	DELETE	Y
00070965-n	kesalahan	KEEP	Y
02648639-v	menempati	KEEP	O
80001132-n	ku-	KEEP	None
05728678-n	rancangan	KEEP	Y
90000116-n	tong tong	KEEP	None
07997703-n	kelas	KEEP	O
01935476-v	bersepeda	KEEP	O
13480848-n	api	KEEP	Y
01197014-v	merodong	DELETE	O
13748622-n	24	KEEP	None
06648590-n	bukti	KEEP	O
02123475-a	pilihan	KEEP	O
09505418-n	dewi	KEEP	Y
02620587-v	memaes	DELETE	O
03597469-n	perhiasan	KEEP	O
02445978-a	kenyal	KEEP	O
02841315-n	teropong	KEEP	O
07813107-n	salt	KEEP	None
02193141-a	tujuh puluh	KEEP	None
07834160-n	rempah-rempah	KEEP	O
00429048-n	hiburan	KEEP	Y
07485916-n	selera	KEEP	O
07818277-n	bawang putih	KEEP	Y
08507558-n	akar	KEEP	Y
13308999-n	pajak	KEEP	O
00682781-v	ulang	KEEP	None
00566099-a	terhubung	KEEP	X
80000697-n	buah keluak	KEEP	None
02395406-n	babi	KEEP	Y
02450417-v	ikut serta	KEEP	O
00453803-v	mengisi kembali	KEEP	X
02587738-a	berharga	KEEP	O
07936263-n	air minum	KEEP	O
01791911-a	jelas	DELETE	O
02637202-v	tinggal	KEEP	O
02493030-v	berkunjung	KEEP	O
01805982-v	hargai	KEEP	X
00004722-r	tetapi	KEEP	O
03636248-n	lampu	KEEP	O
00210446-r	lancar	KEEP	O
01930482-v	makan	DELETE	O
07813107-n	garam	KEEP	Y
09363970-n	harus	KEEP	O
10641223-n	anak	KEEP	O
00173338-v	memasukkan	DELETE	O
11448343-n	angin timur	KEEP	O
02189209-a	29	KEEP	None
00755745-v	menanyai	DELETE	O
01643620-a	berumur	KEEP	O
01881180-v	berkeliaran	KEEP	Y
00035259-v	dimandikan	KEEP	None
07731952-n	jagung	KEEP	Y
90000316-n	melaka	KEEP	None
00029378-n	acara	KEEP	Y
01157517-v	melondong	DELETE	O
01160806-v	dorong	KEEP	None
00059854-r	semakin	KEEP	O
02551144-v	menyelamatkan	KEEP	O
00094448-a	hidup	KEEP	Y
01982395-v	membutuhkan	DELETE	O
15150618-n	tahun 1970-an	KEEP	None
00024073-r	bukanlah	KEEP	X
08772922-n	frankfurt	KEEP	None
90000317-n	rujak	KEEP	None
01418667-v	merampaikan	DELETE	O
00785690-v	mengintip	KEEP	O
90000039-n	blachang	KEEP	None
01003050-a	usai	KEEP	Y
02394183-v	mengarik	DELETE	O
90000304-n	chingay	KEEP	None
01999798-v	meluwengkan	DELETE	O
90000032-n	fish head curry	KEEP	None
07574923-n	brunch	KEEP	None
07574602-n	sarapan	KEEP	Y
02075857-v	menuju	KEEP	None
00758333-v	menghendaki	DELETE	O
02717102-v	berhasil	DELETE	O
13987219-n	kenikmatan	KEEP	O
00761713-v	berunding	KEEP	O
00799076-v	mengundurkan	DELETE	O
80001077-n	berapa	KEEP	None
02189398-v	berjangkit	DELETE	O
80001553-n	penerjemahan	KEEP	None
02578510-v	melihat	KEEP	None
00451510-a	dekat	KEEP	O
01930482-v	meluwengkan	DELETE	O
00176880-r	berulang kali	KEEP	O
01215421-v	menangkap	KEEP	O
90000323-n	cahkwe	KEEP	None
00060939-r	dahulu	KEEP	O
00390290-r	dapat diatur	KEEP	X
08719100-n	sri lanka	KEEP	None
00609100-v	lupakan	KEEP	X
01456710-a	kuat	KEEP	None
02504562-v	paksa	KEEP	Y
00477661-a	seperti di rumah	KEEP	None
03428477-n	pintu	KEEP	O
01673946-a	lazim	DELETE	O
09328746-n	lagoon	KEEP	X
00429949-n	seru	KEEP	None
80000797-n	olahraga ekstrem	KEEP	None
01844585-a	olahan	KEEP	Y
01824736-v	bagaikan	DELETE	O
09117351-n	new york	KEEP	None
03224032-n	pintu	KEEP	O
05164845-n	hukuman	KEEP	O
07935152-n	teh hijau	KEEP	O
07034634-n	yel	KEEP	None
02568672-v	berpraktik	KEEP	None
13925752-n	suasana	KEEP	O
09092497-n	aku	DELETE	O
03169390-n	perhiasan	KEEP	Y
09812338-n	artis	KEEP	Y
80000698-n	temasek	KEEP	None
00034479-n	yang demikian	KEEP	X
09363970-n	perlu	KEEP	None
02614181-v	berdiam	DELETE	O
00668099-v	betah	KEEP	Y
02532886-v	mencoba	KEEP	O
05122557-n	yang terbesar	DELETE	X
08649345-n	tepi	KEEP	O
06845599-n	label	KEEP	O
00029037-r	juga	KEEP	O
80002009-n	buah keluak	KEEP	None
08848731-n	bangladesh	KEEP	None
00120796-v	mengadakan	DELETE	O
02622234-v	menghubungkan	KEEP	O
01199751-a	seragam	KEEP	O
80000174-n	bangsawan	KEEP	None
02479323-v	memberi	DELETE	O
06410391-n	ulasan	KEEP	O
02343110-a	ulung	KEEP	O
00908492-n	ciptaan	KEEP	Y
04877530-n	kesetiaan	KEEP	Y
90000120-n	warong nasi pariaman	KEEP	None
00875394-v	mengedepankan	KEEP	O
90000184-n	Parade Chingay	KEEP	None
01686956-v	menggambarkan	KEEP	O
02075857-v	membentuk	DELETE	O
00697419-v	simak	KEEP	None
01987545-n	udang	KEEP	O
02685951-v	membawa	DELETE	O
01652902-a	terbuka	KEEP	Y
00784342-v	tanyakan	KEEP	None
04726724-n	sifat	KEEP	Y
05748285-n	diferensiasi	KEEP	None
15204983-n	dasawarsa	KEEP	Y
00512487-a	bersaing	KEEP	O
02632940-v	tercantum	KEEP	O
00650353-v	membedakan	KEEP	O
07272084-n	simbol	KEEP	Y
01462005-v	membancuh	DELETE	O
00860620-v	mengagungkan	KEEP	O
08489497-n	tempat ini	DELETE	X
01067694-a	baru	KEEP	Y
07596684-n	makanan manis	KEEP	X
02108026-v	membawa	KEEP	O
02630189-v	memiliki	KEEP	O
02953673-n	kanvas	KEEP	Y
08588152-n	bhg dalam	DELETE	X
02280869-v	menguras	KEEP	O
00001740-n	maujud	KEEP	None
90000088-n	Selama Deepavali	KEEP	None
05181754-n	hak	KEEP	Y
15055181-n	uap	KEEP	Y
07828987-n	cuka	KEEP	O
07931733-n	air	DELETE	O
05846054-n	peraturan	KEEP	Y
00611047-a	tradisional	KEEP	Y
08509442-n	kawasan	KEEP	L
07328756-n	yang menghasilkan	KEEP	X
02584981-a	layak	KEEP	O
01378556-v	menyebar	KEEP	O
00798539-v	menolak	KEEP	O
04215402-n	kaki lima	KEEP	Y
00662182-v	tandai	KEEP	None
01311103-v	menggali	KEEP	O
01204557-a	setinggi	KEEP	O
09908025-n	sesama	DELETE	O
00196364-v	membakar	KEEP	O
01120448-n	pembayaran	KEEP	Y
00120796-v	mendapat	DELETE	O
00622584-n	berburu	KEEP	O
00146594-r	secara besar-besaran	KEEP	None
02664769-v	bertara	DELETE	O
03878066-n	istana	KEEP	O
02703952-v	mendekati	KEEP	O
02210855-v	mengambil	DELETE	O
04946877-n	tekstur	KEEP	Y
05810561-n	kehidupan	KEEP	O
01123879-a	sangat baik	KEEP	X
07967982-n	bangsa	KEEP	Y
02225492-v	sisakan	KEEP	None
01658762-v	racikan	KEEP	None
08588152-n	dlm negeri	DELETE	X
77000106-n	kapan saja	KEEP	None
00609683-v	jangan	KEEP	None
13258362-n	keuntungan	KEEP	O
01386010-a	agung	KEEP	O
09607280-n	calon	KEEP	Y
02418686-v	bermain	KEEP	Y
00889555-v	menjamin	KEEP	O
07947255-n	masyarakat umum	KEEP	X
01061945-n	tuntutan	KEEP	Y
01091234-a	ornamen	KEEP	None
07840672-n	santan	KEEP	O
03581125-n	persimpangan	KEEP	Y
03046257-n	jam	KEEP	Y
02621395-v	membentuk watak	DELETE	X
13939892-n	titik	KEEP	L
01079480-v	bertanding	KEEP	O
04674968-n	warna-warni	KEEP	None
08078020-n	keluarga	KEEP	Y
07702193-n	dumpling	KEEP	None
01752495-v	mewujudkan	KEEP	O
00594621-v	mengetahui	KEEP	O
03141609-a	ras	KEEP	O
04673006-n	kerajinan	KEEP	O
90000307-n	penang	KEEP	None
01157517-v	menuntaskan	DELETE	O
10023039-n	abang	KEEP	None
04546855-n	wall	KEEP	None
00522751-v	meraih	DELETE	O
02530167-v	coba	KEEP	O
00674607-v	meluwengkan	DELETE	O
01052611-a	harum	KEEP	O
00715074-v	menghabiskan	KEEP	O
01462005-v	bergumul	DELETE	O
00005343-r	dibilang	KEEP	None
07556970-n	masakan	KEEP	O
15150618-n	1970-an	KEEP	None
00445548-a	jauh	KEEP	Y
08226699-n	desa	KEEP	Y
07164546-n	persembahan	KEEP	O
05946687-n	beragam	KEEP	None
14480420-n	cairan	KEEP	O
01944692-v	berperahu	KEEP	O
08715390-n	burma	KEEP	None
02210119-v	mendapat	KEEP	O
13963970-n	menikah	KEEP	None
02263982-a	berongga	KEEP	O
07724943-n	kacang buncis besar	DELETE	X
00121214-v	bergiliran	KEEP	L
90000120-n	Warong Nasi Pariaman	KEEP	None
80001273-v	bergelayutan	KEEP	None
76100086-x	carik	KEEP	None
01386883-a	besar	KEEP	O
00283327-a	berkilauan	KEEP	O
08964647-n	West Malaysia	DELETE	O
08562067-n	bumi	KEEP	O
03282933-n	sulaman	KEEP	O
02706816-v	menahan	KEEP	O
07557434-n	makanan	KEEP	O
10483530-n	nabi	KEEP	O
01339294-v	tenggelam	KEEP	L
02317094-v	berikan	KEEP	O
02236124-v	mengarik	DELETE	O
11669921-n	bunga	KEEP	Y
00028651-n	ruang antara	DELETE	X
00668805-v	bersetuju	DELETE	Y
01182709-v	memberikan	KEEP	O
02237338-v	tolak	KEEP	Y
00522751-v	membawa	DELETE	O
07486628-n	hasrat	KEEP	O
15117516-n	berjam-jam	KEEP	O
01679806-v	hiasi	KEEP	L
01898722-a	praktis	KEEP	O
00588888-v	mengetahui	KEEP	O
09840217-n	saudagar kaya	KEEP	X
00069672-r	baik	KEEP	None
00067265-r	lanjut	KEEP	None
08963369-n	malaysia	KEEP	None
02702508-v	menghargakan	DELETE	O
02129165-n	singa	KEEP	Y
01835496-v	bepergian	KEEP	O
02373015-v	bergerak	KEEP	O
04050066-n	pencakar	KEEP	O
09532942-n	buddha	KEEP	None
09179606-n	sebaik	KEEP	None
15206296-n	bulan	KEEP	O
03167666-n	dek	KEEP	O
08652970-n	ruang antara	DELETE	X
02229550-v	menurun	KEEP	L
01182709-v	bekalan makanan	DELETE	X
14423870-n	karam	KEEP	Y
00018043-r	sekalipun	KEEP	None
00499263-n	ping pong	KEEP	None
07654667-n	potongan	KEEP	O
07458453-n	pacuan	KEEP	Y
00137313-v	mempengaruhi	KEEP	None
02443049-v	mengawasi	KEEP	O
01595440-a	normal	DELETE	O
02530167-v	berusaha	KEEP	Y
00756076-v	mendakwai	DELETE	O
00651813-n	kontras	KEEP	O
02560585-v	aktiviti	DELETE	None
07609840-n	makanan penutup	KEEP	X
01285376-a	indah	KEEP	M
02526085-v	berjaya	DELETE	Y
13937075-n	keadaan	KEEP	O
00669762-v	memasukkan	DELETE	O
05913842-n	pilar	KEEP	L
14134623-n	hati	KEEP	O
06518068-n	kupon	KEEP	Y
01712704-v	lakukan	KEEP	X
00068368-r	sepanjang	KEEP	O
07190039-n	syukur	KEEP	None
14515633-n	tanggung jawab	KEEP	O
05816622-n	data	KEEP	Y
80002007-n	sayur lodeh	KEEP	None
03925226-n	foto	KEEP	O
02515341-a	dapat dilihat	KEEP	X
01131454-a	kejam	KEEP	O
02610628-v	menutup	KEEP	O
00414080-a	neo-klasik	KEEP	None
80000813-v	menambah isi	KEEP	None
09604981-n	diri	KEEP	L
00617422-a	onde-onde	KEEP	None
08489497-n	disini	KEEP	X
01845229-v	berwisata	KEEP	O
00239910-n	pendirian	KEEP	None
10628644-n	sultan	KEEP	O
80001273-v	bergelayut	KEEP	None
09426788-n	sea	KEEP	None
15148867-n	tahun 1920-an	KEEP	None
13957268-n	hidup bersama	KEEP	X
02829696-n	lengkungan	KEEP	Y
00911048-n	pembangunan	KEEP	O
02721438-v	memungkinkan	KEEP	O
02224055-v	membuang	KEEP	O
02093888-a	diamankan	KEEP	None
06636524-n	catatan	KEEP	O
06333653-n	namanya	KEEP	None
13832355-n	sebelah timur	KEEP	X
14530403-n	tanggung jawab	KEEP	None
12901264-n	cabai	KEEP	O
07577374-n	makanan ringan	KEEP	Y
00771632-v	mengiring	DELETE	O
07817465-n	ketumbar	KEEP	O
00269989-a	terang	KEEP	O
00993014-v	menulis	KEEP	Y
00079499-r	malam ini	KEEP	None
10278128-n	ibu	KEEP	O
06930093-n	bahasa mandarin	KEEP	M
04677514-n	paras	KEEP	None
14436875-n	penghormatan	KEEP	Y
00044353-a	mungkin	KEEP	Y
02636582-a	akuatik	KEEP	L
00112009-r	paling	KEEP	O
02743261-a	manusia	KEEP	Y
00756076-v	makan	DELETE	O
08252602-n	pesta	KEEP	Y
07669098-n	babi kecil	KEEP	X
15166462-n	malam	KEEP	O
01999798-v	menjuruskan	DELETE	O
09526703-n	kali	KEEP	None
00296585-n	prosesi	KEEP	None
02355596-v	mengambil	DELETE	O
02003601-v	berburu	KEEP	O
00820075-v	menolak	KEEP	O
05217168-n	bentuk	DELETE	O
04295881-n	stadion	KEEP	O
00755745-v	menjangkakan	DELETE	Y
02075857-v	mengambil	DELETE	O
02813544-n	bazaar	KEEP	None
02448185-v	bentuk	KEEP	X
08399586-n	ragam	KEEP	None
04927890-n	umur	KEEP	None
07873807-n	pizza	KEEP	X
00674270-a	sendiri	KEEP	None
14915184-n	iced	KEEP	None
09044862-n	us	KEEP	None
01851916-a	sederhana	KEEP	O
08674970-n	tempat	DELETE	O
90000054-n	konsortium express	KEEP	None
02192184-a	60	KEEP	None
02789487-n	bar	KEEP	O
02203362-v	memiliki	KEEP	Y
90000121-n	>acara saat malam	KEEP	None
01251651-v	menggosok	KEEP	O
02191546-v	merasakan	KEEP	O
02215087-a	(satu-satunya	KEEP	None
00704690-v	rancang	KEEP	Y
14473655-n	keberuntungan	KEEP	O
02578510-v	rayakan	KEEP	X
07110457-n	percakapan	KEEP	Y
07020239-n	shows	KEEP	None
90000226-n	Little India	KEEP	None
00751567-v	makan	DELETE	O
00770437-v	mengakibatkan	DELETE	O
02657219-v	bersamaan	KEEP	O
05651971-n	indra	KEEP	None
00238022-n	pelancaran	DELETE	None
01582409-v	makan	DELETE	O
01999218-v	ke	DELETE	O
03767745-n	menara	KEEP	None
00031798-r	telah	KEEP	O
04677514-n	raut	KEEP	O
01635432-v	bayangkan	KEEP	X
08731148-n	hong kong	KEEP	None
05936704-n	terkesan	KEEP	None
09494388-n	naga	KEEP	Y
06507041-n	daftar	KEEP	Y
09729530-n	arab	KEEP	O
10344443-n	nama	KEEP	Y
00674607-v	membuat pilihan	DELETE	X
04865502-n	kerajinan	KEEP	O
00050681-r	no	KEEP	None
02410855-v	bekerja	KEEP	Y
01517921-a	sipil	KEEP	Y
01970646-v	terbenam	KEEP	Y
00491511-a	beda	KEEP	None
00728954-v	menyelami	KEEP	O
00246296-r	saja	KEEP	O
00489108-a	biasa	KEEP	Y
01037763-a	di luar negeri	KEEP	X
02399595-a	hambar	KEEP	Y
06802571-n	tanda akan datangnya	DELETE	X
01410606-a	ganal	DELETE	O
00715239-v	merasa	KEEP	O
05481095-n	otak	KEEP	Y
08399586-n	jenis	KEEP	O
01027174-v	membekali	DELETE	O
01410606-a	sebagai	DELETE	O
08647049-n	pemandangan laut	KEEP	X
80001931-x	tidak	KEEP	None
00386915-n	kecil	KEEP	None
00283568-n	berjalan	KEEP	Y
02443907-a	tropis	KEEP	None
15206943-n	bulan baru	KEEP	X
00599992-v	menghafal	DELETE	O
00001740-a	keahlian	KEEP	O
02568672-v	melakukan	DELETE	O
01629403-v	memberi	KEEP	O
14500908-n	hal biasa	KEEP	X
07085375-n	penekan	KEEP	Y
02300501-a	penuh	KEEP	Y
02603699-v	manusia	DELETE	O
04552696-n	kapal perang	KEEP	O
07892512-n	red wine	KEEP	None
90000204-n	jian dui	KEEP	None
09014979-n	ukraina	KEEP	X
02931417-n	klub	KEEP	O
02676054-v	berhubungan	KEEP	L
01535709-a	modern	KEEP	O
01843689-v	kunjungilah	KEEP	None
01710260-a	gratis	KEEP	Y
00499263-n	tenis meja	KEEP	O
00578549-n	fasilitas	KEEP	None
00180756-r	jarak antara	DELETE	X
01668250-a	pecah belah	KEEP	O
00323856-v	stewed	KEEP	None
01413247-a	kemungkinan besar	KEEP	X
15119919-n	saat ini	KEEP	X
01654628-v	buat	KEEP	L
10411551-n	penjual	KEEP	O
02551380-a	kering	KEEP	Y
07787613-n	kerang	KEEP	O
00103554-r	pertama	KEEP	O
02199590-v	memberi	KEEP	O
02558184-a	sehat	KEEP	O
00900616-a	perlu	KEEP	Y
02924116-n	bis	KEEP	Y
00624476-v	jadi	DELETE	O
00273082-a	gelap	KEEP	Y
07260623-n	piawai	KEEP	Y
02355596-v	mengantongi	DELETE	O
04073669-n	relief	KEEP	L
00414409-v	pindah	KEEP	None
01995211-v	keluarkan	KEEP	L
01777210-v	sebagai	DELETE	O
03560161-n	patung	KEEP	O
00649481-v	jelajahi	KEEP	X
00439343-v	mempercepat	KEEP	O
00320852-n	sesuatu	DELETE	O
07585474-n	kaldu	KEEP	O
01083769-v	meneguk	DELETE	O
07931280-n	anggur	KEEP	O
01752884-v	membuat	KEEP	O
13846199-n	yg pertama	DELETE	X
00304252-v	kembang	KEEP	O
00103087-r	sepanjang	KEEP	O
05751430-n	retro	KEEP	None
05624042-n	bakat	KEEP	O
01672607-a	lumrah	KEEP	Y
07628470-n	pastel	KEEP	None
02236124-v	makan	DELETE	O
01666327-v	jahit	KEEP	O
05827509-n	tendangan	KEEP	Y
00110815-r	di dalam	KEEP	None
00305821-r	terlalu membebani	DELETE	X
02159955-n	serangga	KEEP	Y
02685951-v	menuju	DELETE	O
07954731-n	koleksi	KEEP	O
05790242-n	favorit	KEEP	None
01002740-v	mengambil	DELETE	O
10765000-n	pemenang	KEEP	O
05060189-n	tergesa-gesa	KEEP	O
01664172-v	dibuat	KEEP	None
00005526-v	dada menampi	DELETE	X
07572712-n	makanan segar	KEEP	X
02472223-v	terdaftar	KEEP	Y
02020590-v	dapat	DELETE	O
08646306-n	kegelapan	KEEP	O
02434976-v	ikut	KEEP	None
00724492-v	menghiraukan	KEEP	None
01739099-v	bangun	KEEP	None
14112855-n	dan sesaat	KEEP	X
03956785-n	perencana	KEEP	L
02235229-v	serahkan	KEEP	L
05923983-n	nilai	KEEP	Y
00428000-n	perayaan	KEEP	Y
01661243-v	membuat	KEEP	Y
14003880-n	keseimbangan	KEEP	O
01214265-v	memasukkan	DELETE	O
00118531-r	berapapun	KEEP	None
06835845-n	ϱ	KEEP	None
07274425-n	soja	KEEP	L
02268133-a	kedua	KEEP	Y
02368787-a	asam	KEEP	Y
06589574-n	publikasi	KEEP	X
01325417-n	tanduk	KEEP	Y
05638063-n	keahlian	KEEP	O
08625846-n	belakang	KEEP	O
07328756-n	penghasil	KEEP	O
00597915-v	mempelajari	KEEP	O
90000034-n	formula one pit building	KEEP	None
00734054-v	membilangkan	DELETE	O
04018399-n	pub	KEEP	O
01889256-a	bangga	KEEP	Y
02186338-a	ada	KEEP	None
02280969-a	seru	KEEP	None
01525116-a	tidak berdenyut	KEEP	None
09532214-n	buddha	KEEP	None
02958576-a	spanyol	KEEP	X
00322847-v	memasak	KEEP	O
00455599-n	permainan	KEEP	Y
07749582-n	lemon	KEEP	Y
07749731-n	limau	KEEP	L
00813915-a	muka	KEEP	None
03315023-n	fasilitas	KEEP	O
00825192-n	bela diri	KEEP	None
01158872-v	memanfaatkan	KEEP	O
01261845-n	inspirasi	KEEP	O
10577284-n	penjaja	KEEP	Y
05115040-n	melimpah	KEEP	Y
01754737-v	potong	KEEP	L
08624196-n	tempat	KEEP	O
02555434-v	membantu	KEEP	O
01809321-v	atasi	KEEP	X
01661243-v	mendirikan	KEEP	Y
15167349-n	malam	KEEP	O
90000300-n	prata	KEEP	None
00594337-v	tahu	KEEP	Y
00193194-r	dari	DELETE	O
00381097-a	merah ceri	DELETE	X
07709881-n	tahu	KEEP	Y
01664172-v	membenarkan	DELETE	O
01104026-a	khas	KEEP	Y
03674270-n	tautan	KEEP	None
00195024-r	selalu	KEEP	O
02413037-a	kwetiau	KEEP	None
02687385-v	memimpin	DELETE	O
01123148-a	bagus	KEEP	O
05217168-n	fisik	KEEP	None
13832355-n	arah timur	KEEP	X
01905653-a	fitri	KEEP	O
00527188-a	kosmopolitan	KEEP	Y
01664172-v	siaga	DELETE	Y
00646542-v	memperhatikan	KEEP	None
00122626-a	yang berikut	KEEP	X
02129289-v	dilihat’	KEEP	None
00228294-a	pertama	KEEP	O
01567694-a	seluruh dunia	KEEP	X
00502710-r	khusus	KEEP	O
00816839-a	larut	KEEP	O
02723754-n	antik	KEEP	O
00701877-v	memutuskan	KEEP	Y
04101232-n	gulung	KEEP	Y
07942152-n	khalayak ramai	DELETE	Y
08544813-n	negeri	KEEP	O
08730354-n	taiwan	KEEP	None
01494310-v	menaruh	KEEP	Y
01214265-v	memeluk	DELETE	O
02236124-v	jadi	DELETE	O
02776631-n	toko roti	KEEP	X
02128066-v	menemukan	KEEP	O
00624476-v	memasukkan	DELETE	O
01066542-a	sering	KEEP	Y
01168468-v	dikonsumsi	KEEP	None
07490713-n	kesenangan	KEEP	Y
00944415-v	memancarkan	KEEP	O
06831177-n	A	KEEP	None
00378985-n	gabungan	KEEP	O
00434075-n	akrobatik	KEEP	O
09207288-n	asia	KEEP	None
02207206-v	beli	KEEP	Y
04622932-n	privasi	KEEP	O
00730758-v	membuat	KEEP	O
00611481-v	memperingati	KEEP	Y
00082241-a	agresif	KEEP	Y
06396142-n	bab	KEEP	Y
14492373-n	mewah	KEEP	O
07376257-n	dentam	KEEP	Y
07579076-n	dimakan	KEEP	None
01719302-v	memainkan	KEEP	O
01389993-a	besar	KEEP	None
02208265-v	membeli	KEEP	O
06390512-n	salinan	KEEP	O
05121908-n	banyak	KEEP	None
00690058-a	mendalam	DELETE	Y
00654885-n	kepedulian	KEEP	O
02154508-v	menemui	KEEP	O
01027174-v	membilai	DELETE	O
02510879-a	seru	KEEP	O
02821627-n	kamar tidur	KEEP	Y
14001728-n	kepercayaan	KEEP	O
07577374-n	camilan	KEEP	None
01727926-a	lalu	KEEP	Y
00824753-a	barat	KEEP	O
02368336-a	tauco	KEEP	None
00976953-n	serangan	KEEP	Y
14437386-n	tersohor	KEEP	O
13386614-n	uang tunai	KEEP	O
13754293-n	tambah	KEEP	O
02203249-a	sembilan	KEEP	None
05750657-n	fashion	KEEP	X
03570372-n	infrastruktur	KEEP	Y
01115585-v	menyerah	KEEP	O
00341040-v	terjadi	KEEP	O
00968211-v	menyebar	KEEP	O
90000039-n	belacan	KEEP	None
07560542-n	makanan halal	KEEP	X
02629535-v	meliputi	KEEP	O
02384686-v	undang	KEEP	Y
01858094-a	privat	KEEP	None
01580306-a	penting	KEEP	O
02006834-v	berhasil	DELETE	O
01172701-v	menyinggung	DELETE	O
00017881-r	begitu	KEEP	None
14580897-n	bahan	KEEP	Y
00770437-v	terpaksa	DELETE	O
02207206-v	membayar	KEEP	None
02040652-a	bulat	KEEP	Y
01841079-v	bergerak	KEEP	O
10289039-n	manusia	KEEP	O
02440244-v	pimpin	KEEP	Y
02863247-a	mistis	KEEP	O
80000834-n	capoeira	KEEP	None
08593262-n	sempadan	DELETE	O
02620587-v	insan	DELETE	O
00393105-a	putih”	KEEP	None
08997487-n	singapore	KEEP	None
01083373-v	menjahanamkan	DELETE	O
00069472-r	atas	DELETE	O
04946553-n	rasa	KEEP	O
02123475-a	terpilih	KEEP	O
02284169-a	lisan	KEEP	O
02077656-v	membawa	KEEP	Y
00321148-v	mengisi	KEEP	Y
09379111-n	celah	KEEP	O
00047534-r	serta	KEEP	None
00813790-v	mengemudikan	DELETE	O
00912473-v	berteriak	KEEP	X
03532342-n	cantelan	KEEP	X
02150328-v	simaklah	KEEP	X
80001095-n	Banda Street	KEEP	None
08615149-n	taman	KEEP	O
13770169-n	sesendok	KEEP	None
08179879-n	penduduk	KEEP	Y
