synset	lemma	annotation	goodness label	confidence	language
05216365-n	tubuh	KEEP	Y	2	English, Greek
00799076-v	menenggak	DELETE	O	1	English
02043190-v	membagikan	KEEP	None	1	English
00849357-a	elegan	KEEP	Y	1	English
01640855-v	jalankan	KEEP	X	1	Arabic
06689667-n	izinkan	KEEP	X	1	English
13751533-n	juta	KEEP	O	1	English
13983304-n	cahaya	KEEP	O	2	Spanish, Portuguese
05868954-n	unsur	KEEP	O	2	English, Spanish
02020590-v	menabrak	DELETE	O	1	English
07944050-n	orang muda	KEEP	Y	1	English
07046339-n	gerakan	KEEP	O	1	English
02569030-a	nirkabel	KEEP	O	2	Finnish, English
01323096-a	menginspirasi	KEEP	O	1	English
01157517-v	sudah habis	DELETE	X	1	English
01675963-v	hiasi	KEEP	X	1	English
00087736-v	mengambil	DELETE	O	1	English
15235126-n	ketika	DELETE	O	1	English
01633343-v	dikonsep	KEEP	None	1	English
10604380-n	seluncur	KEEP	None	1	English
09284015-n	hutan	KEEP	Y	1	Portuguese
07673397-n	oil	KEEP	None	1	Slovene
01999798-v	makan	DELETE	O	1	English
08368907-n	generasi	KEEP	O	1	English
08274826-n	grup	KEEP	None	1	English
00180756-r	ke sebelah	DELETE	X	1	Finnish
01727926-a	dahulu	KEEP	Y	1	Finnish
03076708-n	barang	KEEP	Y	1	Portuguese
01650610-v	membuka	KEEP	O	1	Arabic
02355596-v	mendapati	DELETE	O	1	Spanish
15251336-n	seratus tahun	KEEP	X	1	English
00056311-n	imigrasi	KEEP	Y	2	English, Portuguese
05162985-n	kehilangan	KEEP	O	1	English
02687385-v	menghantar	DELETE	O	1	English
07885223-n	minum	KEEP	O	1	English
07699584-n	mie	KEEP	X	1	Spanish
13920835-n	keadaan	KEEP	Y	1	Polish
02108654-v	membawa	DELETE	O	1	English
05003590-n	keanggunan	KEEP	None	1	English
13954253-n	kehidupan	KEEP	O	1	Finnish
00028651-n	ruang tak terbatas	DELETE	X	1	English
15162388-n	pesta	KEEP	O	1	Slovene
10059582-n	peminat	KEEP	O	1	Greek
02526085-v	perolehi	DELETE	X	1	English
00262792-a	gagah berani	KEEP	Y	1	Finnish
01850315-v	menggeser	KEEP	None	1	English
14868243-n	isi	KEEP	O	1	English
06392935-n	ketentuan	KEEP	None	1	English
09436708-n	langit	KEEP	Y	1	Finnish
00727564-a	bebas	KEEP	Y	1	Spanish
00005526-v	beralun	DELETE	O	1	English
02690081-n	air	KEEP	None	1	English
05665146-n	teknik	KEEP	O	1	English
08497294-n	lapangan	KEEP	O	1	Finnish
00925110-v	diragukan	KEEP	None	1	Greek
08642517-n	dekat	KEEP	O	1	Spanish
02077656-v	mendapatkan	DELETE	Y	1	Arabic
01007924-v	rangkuman	KEEP	None	1	English
01857392-v	tinggallah	KEEP	None	1	English
01157517-v	membelanjakan habis	DELETE	X	1	English
00812952-a	awal	KEEP	Y	1	English
13969243-n	harmonis	KEEP	Y	1	Portuguese
01754421-a	tetap	KEEP	Y	1	English
02741546-v	memasukkan	DELETE	O	1	Spanish
00036291-r	sedikit	KEEP	None	1	Finnish
08221897-n	penonton	KEEP	Y	1	Finnish
00044353-a	kemungkinan	KEEP	Y	1	Finnish
15169421-n	twilight	KEEP	None	1	English
14524661-n	iklim	KEEP	O	1	Portuguese
00249878-r	di atas	KEEP	None	1	Finnish
01326528-v	memakan	DELETE	O	1	Finnish
08462320-n	informasi	KEEP	O	1	English
00024073-r	bukanlah	DELETE	X	2	Slovene, Portuguese
13742573-n	1	KEEP	None	1	English
09369169-n	sarang	KEEP	Y	1	Spanish
13129165-n	batang	KEEP	O	1	English
07829412-n	saus	KEEP	O	1	Spanish
13860793-n	bentuk padu	DELETE	X	1	English
00958334-v	ulang	KEEP	L	1	English
07970406-n	neluarga	KEEP	None	2	English, Spanish
01410223-v	memukul	KEEP	O	1	Spanish
13934596-n	sekitar	KEEP	O	1	Portuguese
00142191-v	corak	DELETE	Y	1	English
00070965-n	kesalahan	KEEP	Y	1	English
02648639-v	menempati	KEEP	O	1	Finnish
05728678-n	rancangan	KEEP	Y	1	Finnish
07997703-n	kelas	KEEP	O	2	English, Spanish
01935476-v	bersepeda	KEEP	O	1	English
13480848-n	api	KEEP	Y	1	Slovene
01197014-v	merodong	DELETE	O	1	Spanish
06648590-n	bukti	KEEP	O	1	English
02123475-a	pilihan	KEEP	O	1	Spanish
09505418-n	dewi	KEEP	Y	1	English
02620587-v	memaes	DELETE	O	1	Spanish
03597469-n	perhiasan	KEEP	O	1	Greek
02841315-n	teropong	KEEP	O	1	English
07813107-n	salt	KEEP	None	1	Portuguese
00429048-n	hiburan	KEEP	Y	1	Greek
07485916-n	selera	KEEP	O	1	English
07818277-n	bawang putih	KEEP	Y	4	English, Polish, Slovene, Portuguese
08507558-n	akar	KEEP	Y	1	English
13308999-n	pajak	KEEP	O	1	Spanish
00682781-v	ulang	KEEP	None	2	English, Portuguese
00566099-a	terhubung	KEEP	X	1	English
02395406-n	babi	KEEP	Y	1	Portuguese
02450417-v	ikut serta	KEEP	O	1	Spanish
00453803-v	mengisi kembali	KEEP	X	1	English
07936263-n	air minum	KEEP	O	1	Finnish
01791911-a	jelas	DELETE	O	1	Spanish
02637202-v	tinggal	KEEP	O	1	Arabic
02493030-v	berkunjung	KEEP	O	1	Spanish
01805982-v	hargai	KEEP	X	1	English
00004722-r	tetapi	KEEP	O	1	Finnish
03636248-n	lampu	KEEP	O	1	Portuguese
00210446-r	lancar	KEEP	O	1	English
01930482-v	makan	DELETE	O	1	English
07813107-n	garam	KEEP	Y	1	Portuguese
09363970-n	harus	KEEP	O	1	English
10641223-n	anak	KEEP	O	1	Polish
00173338-v	memasukkan	DELETE	O	1	Arabic
11448343-n	angin timur	KEEP	O	1	Finnish
00755745-v	menanyai	DELETE	O	1	English
01643620-a	berumur	KEEP	O	1	Finnish
01881180-v	berkeliaran	KEEP	Y	1	English
00035259-v	dimandikan	KEEP	None	1	English
07731952-n	jagung	KEEP	Y	1	English
00029378-n	acara	KEEP	Y	1	English
01157517-v	melondong	DELETE	O	1	English
01160806-v	dorong	KEEP	None	1	English
02551144-v	menyelamatkan	KEEP	O	1	English
00094448-a	hidup	KEEP	Y	1	English
01982395-v	membutuhkan	DELETE	O	1	Finnish
15150618-n	tahun 1970-an	KEEP	None	1	English
00024073-r	bukanlah	KEEP	X	2	Slovene, Portuguese
08772922-n	frankfurt	KEEP	None	1	Greek
01418667-v	merampaikan	DELETE	O	1	Finnish
00785690-v	mengintip	KEEP	O	1	English
01003050-a	usai	KEEP	Y	2	Finnish, English
02394183-v	mengarik	DELETE	O	1	English
01999798-v	meluwengkan	DELETE	O	1	English
07574923-n	brunch	KEEP	None	1	English
07574602-n	sarapan	KEEP	Y	1	Spanish
02075857-v	menuju	KEEP	None	1	English
00758333-v	menghendaki	DELETE	O	1	English
02717102-v	berhasil	DELETE	O	1	Finnish
13987219-n	kenikmatan	KEEP	O	1	English
00761713-v	berunding	KEEP	O	1	English
00799076-v	mengundurkan	DELETE	O	1	English
02189398-v	berjangkit	DELETE	O	1	English
02578510-v	melihat	KEEP	None	1	English
00451510-a	dekat	KEEP	O	1	English
01930482-v	meluwengkan	DELETE	O	1	English
00176880-r	berulang kali	KEEP	O	1	Portuguese
01215421-v	menangkap	KEEP	O	1	English
00060939-r	dahulu	KEEP	O	1	Portuguese
08719100-n	sri lanka	KEEP	None	1	Portuguese
00609100-v	lupakan	KEEP	X	1	English
01456710-a	kuat	KEEP	None	1	Slovene
02504562-v	paksa	KEEP	Y	1	Arabic
03428477-n	pintu	KEEP	O	1	Portuguese
09328746-n	lagoon	KEEP	X	1	Polish
00429949-n	seru	KEEP	None	1	Greek
01824736-v	bagaikan	DELETE	O	1	English
09117351-n	new york	KEEP	None	2	English, Spanish
03224032-n	pintu	KEEP	O	1	English
05164845-n	hukuman	KEEP	O	1	English
07034634-n	yel	KEEP	None	1	Spanish
02568672-v	berpraktik	KEEP	None	1	English
13925752-n	suasana	KEEP	O	1	English
09092497-n	aku	DELETE	O	1	English
03169390-n	perhiasan	KEEP	Y	1	Portuguese
09812338-n	artis	KEEP	Y	2	English, Spanish
00034479-n	yang demikian	KEEP	X	1	English
09363970-n	perlu	KEEP	None	1	English
02614181-v	berdiam	DELETE	O	1	English
00668099-v	betah	KEEP	Y	1	Spanish
02532886-v	mencoba	KEEP	O	1	English
05122557-n	yang terbesar	DELETE	X	1	English
08649345-n	tepi	KEEP	O	1	English
06845599-n	label	KEEP	O	1	Polish
00029037-r	juga	KEEP	O	1	English
08848731-n	bangladesh	KEEP	None	1	Portuguese
00120796-v	mengadakan	DELETE	O	1	English
02622234-v	menghubungkan	KEEP	O	1	English
01199751-a	seragam	KEEP	O	1	Finnish
02479323-v	memberi	DELETE	O	1	English
06410391-n	ulasan	KEEP	O	1	English
00908492-n	ciptaan	KEEP	Y	1	English
04877530-n	kesetiaan	KEEP	Y	2	Japanese, Portuguese
00875394-v	mengedepankan	KEEP	O	1	Greek
01686956-v	menggambarkan	KEEP	O	1	English
02075857-v	membentuk	DELETE	O	1	English
00697419-v	simak	KEEP	None	1	English
02685951-v	membawa	DELETE	O	1	English
01652902-a	terbuka	KEEP	Y	1	English
00784342-v	tanyakan	KEEP	None	1	Finnish
04726724-n	sifat	KEEP	Y	1	English
05748285-n	diferensiasi	KEEP	None	1	English
15204983-n	dasawarsa	KEEP	Y	1	English
00512487-a	bersaing	KEEP	O	1	English
02632940-v	tercantum	KEEP	O	1	English
00650353-v	membedakan	KEEP	O	1	Arabic
07272084-n	simbol	KEEP	Y	1	Portuguese
01462005-v	membancuh	DELETE	O	1	Finnish
00860620-v	mengagungkan	KEEP	O	1	Finnish
08489497-n	tempat ini	DELETE	X	1	English
01067694-a	baru	KEEP	Y	1	Thai
07596684-n	makanan manis	KEEP	X	1	English
02108026-v	membawa	KEEP	O	1	English
02630189-v	memiliki	KEEP	O	1	English
02953673-n	kanvas	KEEP	Y	1	English
08588152-n	bhg dalam	DELETE	X	1	English
02280869-v	menguras	KEEP	O	1	Spanish
00001740-n	maujud	KEEP	None	1	English
05181754-n	hak	KEEP	Y	1	Slovene
15055181-n	uap	KEEP	Y	1	Polish
07828987-n	cuka	KEEP	O	2	English, Portuguese
05846054-n	peraturan	KEEP	Y	1	English
00611047-a	tradisional	KEEP	Y	1	English
08509442-n	kawasan	KEEP	L	1	Portuguese
07328756-n	yang menghasilkan	KEEP	X	1	English
02584981-a	layak	KEEP	O	1	Portuguese
01378556-v	menyebar	KEEP	O	1	English
00798539-v	menolak	KEEP	O	1	Finnish
04215402-n	kaki lima	KEEP	Y	1	Slovene
00662182-v	tandai	KEEP	None	1	English
01311103-v	menggali	KEEP	O	1	Finnish
01204557-a	setinggi	KEEP	O	1	English
09908025-n	sesama	DELETE	O	1	Finnish
00196364-v	membakar	KEEP	O	1	Thai
01120448-n	pembayaran	KEEP	Y	1	Slovene
00120796-v	mendapat	DELETE	O	1	English
00622584-n	berburu	KEEP	O	1	Japanese
00146594-r	secara besar-besaran	KEEP	None	1	English
02664769-v	bertara	DELETE	O	1	Spanish
03878066-n	istana	KEEP	O	1	Greek
02703952-v	mendekati	KEEP	O	1	Finnish
02210855-v	mengambil	DELETE	O	1	English
04946877-n	tekstur	KEEP	Y	1	English
05810561-n	kehidupan	KEEP	O	1	Finnish
07967982-n	bangsa	KEEP	Y	1	Polish
02225492-v	sisakan	KEEP	None	1	English
01658762-v	racikan	KEEP	None	1	English
08588152-n	dlm negeri	DELETE	X	1	English
00609683-v	jangan	KEEP	None	1	Greek
13258362-n	keuntungan	KEEP	O	1	English
09607280-n	calon	KEEP	Y	1	Slovene
02418686-v	bermain	KEEP	Y	1	English
00889555-v	menjamin	KEEP	O	1	Thai
07947255-n	masyarakat umum	KEEP	X	1	Finnish
01061945-n	tuntutan	KEEP	Y	1	English
03581125-n	persimpangan	KEEP	Y	2	English, Spanish
03046257-n	jam	KEEP	Y	1	Finnish
02621395-v	membentuk watak	DELETE	X	1	English
13939892-n	titik	KEEP	L	1	English
01079480-v	bertanding	KEEP	O	1	English
04674968-n	warna-warni	KEEP	None	1	English
08078020-n	keluarga	KEEP	Y	1	Portuguese
07702193-n	dumpling	KEEP	None	1	Slovene
01752495-v	mewujudkan	KEEP	O	1	Arabic
00594621-v	mengetahui	KEEP	O	1	English
03141609-a	ras	KEEP	O	1	Portuguese
04673006-n	kerajinan	KEEP	O	1	English
01157517-v	menuntaskan	DELETE	O	1	English
10023039-n	abang	KEEP	None	1	English
04546855-n	wall	KEEP	None	1	Polish
00522751-v	meraih	DELETE	O	1	English
02530167-v	coba	KEEP	O	1	English
00674607-v	meluwengkan	DELETE	O	1	English
00715074-v	menghabiskan	KEEP	O	1	English
01462005-v	bergumul	DELETE	O	1	Finnish
00005343-r	dibilang	KEEP	None	1	Finnish
07556970-n	masakan	KEEP	O	1	English
15150618-n	1970-an	KEEP	None	1	English
00445548-a	jauh	KEEP	Y	1	Portuguese
08226699-n	desa	KEEP	Y	2	English, Portuguese
07164546-n	persembahan	KEEP	O	1	Spanish
05946687-n	beragam	KEEP	None	1	English
14480420-n	cairan	KEEP	O	1	English
01944692-v	berperahu	KEEP	O	1	Greek
08715390-n	burma	KEEP	None	1	Portuguese
02210119-v	mendapat	KEEP	O	1	English
13963970-n	menikah	KEEP	None	1	English
02263982-a	berongga	KEEP	O	1	English
07724943-n	kacang buncis besar	DELETE	X	1	Portuguese
00121214-v	bergiliran	KEEP	L	1	English
08562067-n	bumi	KEEP	O	1	Finnish
03282933-n	sulaman	KEEP	O	1	English
02706816-v	menahan	KEEP	O	1	Spanish
07557434-n	makanan	KEEP	O	1	English
10483530-n	nabi	KEEP	O	1	English
01339294-v	tenggelam	KEEP	L	1	English
02317094-v	berikan	KEEP	O	1	Finnish
02236124-v	mengarik	DELETE	O	1	Arabic
11669921-n	bunga	KEEP	Y	1	Slovene
00028651-n	ruang antara	DELETE	X	1	English
00668805-v	bersetuju	DELETE	Y	1	English
01182709-v	memberikan	KEEP	O	1	English
02237338-v	tolak	KEEP	Y	1	Finnish
00522751-v	membawa	DELETE	O	1	English
07486628-n	hasrat	KEEP	O	1	Finnish
15117516-n	berjam-jam	KEEP	O	1	Spanish
01679806-v	hiasi	KEEP	L	1	Spanish
00588888-v	mengetahui	KEEP	O	1	English
09840217-n	saudagar kaya	KEEP	X	1	Slovene
00069672-r	baik	KEEP	None	1	English
00067265-r	lanjut	KEEP	None	1	English
08963369-n	malaysia	KEEP	None	2	Greek, Portuguese
02702508-v	menghargakan	DELETE	O	1	English
02129165-n	singa	KEEP	Y	1	English
01835496-v	bepergian	KEEP	O	1	English
02373015-v	bergerak	KEEP	O	1	English
04050066-n	pencakar	KEEP	O	1	English
09532942-n	buddha	KEEP	None	1	English
09179606-n	sebaik	KEEP	None	1	Slovene
15206296-n	bulan	KEEP	O	2	Spanish, Portuguese
03167666-n	dek	KEEP	O	1	Polish
08652970-n	ruang antara	DELETE	X	1	English
02229550-v	menurun	KEEP	L	1	Slovene
01182709-v	bekalan makanan	DELETE	X	1	English
14423870-n	karam	KEEP	Y	1	English
00018043-r	sekalipun	KEEP	None	1	Finnish
00499263-n	ping pong	KEEP	None	1	Japanese
07654667-n	potongan	KEEP	O	1	English
07458453-n	pacuan	KEEP	Y	1	Spanish
00137313-v	mempengaruhi	KEEP	None	1	English
02443049-v	mengawasi	KEEP	O	1	English
02530167-v	berusaha	KEEP	Y	1	English
00756076-v	mendakwai	DELETE	O	1	English
00651813-n	kontras	KEEP	O	1	English
02560585-v	aktiviti	DELETE	None	1	Spanish
07609840-n	makanan penutup	KEEP	X	1	English
02526085-v	berjaya	DELETE	Y	1	English
13937075-n	keadaan	KEEP	O	1	Spanish
00669762-v	memasukkan	DELETE	O	1	English
05913842-n	pilar	KEEP	L	1	English
06518068-n	kupon	KEEP	Y	1	English
01712704-v	lakukan	KEEP	X	1	English
00068368-r	sepanjang	KEEP	O	1	English
07190039-n	syukur	KEEP	None	1	English
14515633-n	tanggung jawab	KEEP	O	1	Spanish
05816622-n	data	KEEP	Y	1	Spanish
03925226-n	foto	KEEP	O	1	English
02515341-a	dapat dilihat	KEEP	X	1	English
02610628-v	menutup	KEEP	O	1	English
09604981-n	diri	KEEP	L	1	English
08489497-n	disini	KEEP	X	1	English
01845229-v	berwisata	KEEP	O	1	Arabic
00239910-n	pendirian	KEEP	None	1	English
10628644-n	sultan	KEEP	O	1	Slovene
09426788-n	sea	KEEP	None	1	English
15148867-n	tahun 1920-an	KEEP	None	1	English
13957268-n	hidup bersama	KEEP	X	2	English, Portuguese
02829696-n	lengkungan	KEEP	Y	1	Spanish
00911048-n	pembangunan	KEEP	O	1	Japanese
02721438-v	memungkinkan	KEEP	O	1	English
02224055-v	membuang	KEEP	O	1	Arabic
02093888-a	diamankan	KEEP	None	1	English
06636524-n	catatan	KEEP	O	1	English
06333653-n	namanya	KEEP	None	1	English
13832355-n	sebelah timur	KEEP	X	1	Portuguese
14530403-n	tanggung jawab	KEEP	None	1	English
12901264-n	cabai	KEEP	O	1	Portuguese
07577374-n	makanan ringan	KEEP	Y	1	English
00771632-v	mengiring	DELETE	O	1	English
07817465-n	ketumbar	KEEP	O	1	Japanese
00269989-a	terang	KEEP	O	1	English
00993014-v	menulis	KEEP	Y	1	English
00079499-r	malam ini	KEEP	None	1	English
10278128-n	ibu	KEEP	O	1	English
06930093-n	bahasa mandarin	KEEP	M	1	Slovene
04677514-n	paras	KEEP	None	1	English
14436875-n	penghormatan	KEEP	Y	1	English
00044353-a	mungkin	KEEP	Y	1	Finnish
02636582-a	akuatik	KEEP	L	1	Portuguese
00112009-r	paling	KEEP	O	1	English
02743261-a	manusia	KEEP	Y	1	Portuguese
00756076-v	makan	DELETE	O	1	English
08252602-n	pesta	KEEP	Y	1	Portuguese
07669098-n	babi kecil	KEEP	X	1	Greek
15166462-n	malam	KEEP	O	1	Polish
01999798-v	menjuruskan	DELETE	O	1	English
09526703-n	kali	KEEP	None	1	Portuguese
00296585-n	prosesi	KEEP	None	2	English, Spanish
02355596-v	mengambil	DELETE	O	1	Spanish
02003601-v	berburu	KEEP	O	1	English
00820075-v	menolak	KEEP	O	1	English
05217168-n	bentuk	DELETE	O	1	English
04295881-n	stadion	KEEP	O	1	Polish
00755745-v	menjangkakan	DELETE	Y	1	English
02075857-v	mengambil	DELETE	O	1	English
02813544-n	bazaar	KEEP	None	1	English
02448185-v	bentuk	KEEP	X	1	English
08399586-n	ragam	KEEP	None	1	English
04927890-n	umur	KEEP	None	1	English
07873807-n	pizza	KEEP	X	1	Polish
00674270-a	sendiri	KEEP	None	1	English
14915184-n	iced	KEEP	None	1	Finnish
09044862-n	us	KEEP	None	1	Finnish
08674970-n	tempat	DELETE	O	1	Spanish
02789487-n	bar	KEEP	O	1	Polish
02203362-v	memiliki	KEEP	Y	1	Arabic
01251651-v	menggosok	KEEP	O	1	Portuguese
02191546-v	merasakan	KEEP	O	1	English
00704690-v	rancang	KEEP	Y	1	Greek
14473655-n	keberuntungan	KEEP	O	1	Slovene
02578510-v	rayakan	KEEP	X	1	English
07110457-n	percakapan	KEEP	Y	1	English
07020239-n	shows	KEEP	None	1	English
00751567-v	makan	DELETE	O	1	English
00770437-v	mengakibatkan	DELETE	O	1	Spanish
02657219-v	bersamaan	KEEP	O	1	English
05651971-n	indra	KEEP	None	1	English
00238022-n	pelancaran	DELETE	None	1	Spanish
01582409-v	makan	DELETE	O	1	English
01999218-v	ke	DELETE	O	1	English
03767745-n	menara	KEEP	None	1	Arabic
00031798-r	telah	KEEP	O	1	English
04677514-n	raut	KEEP	O	1	English
01635432-v	bayangkan	KEEP	X	1	Arabic
08731148-n	hong kong	KEEP	None	1	Japanese
05936704-n	terkesan	KEEP	None	1	Portuguese
09494388-n	naga	KEEP	Y	1	English
06507041-n	daftar	KEEP	Y	1	English
09729530-n	arab	KEEP	O	1	Polish
10344443-n	nama	KEEP	Y	1	English
00674607-v	membuat pilihan	DELETE	X	1	English
04865502-n	kerajinan	KEEP	O	1	Slovene
00050681-r	no	KEEP	None	1	English
02410855-v	bekerja	KEEP	Y	1	English
01517921-a	sipil	KEEP	Y	1	Portuguese
01970646-v	terbenam	KEEP	Y	1	English
00728954-v	menyelami	KEEP	O	1	Finnish
00246296-r	saja	KEEP	O	1	English
00489108-a	biasa	KEEP	Y	1	Portuguese
06802571-n	tanda akan datangnya	DELETE	X	1	English
01410606-a	ganal	DELETE	O	1	Spanish
00715239-v	merasa	KEEP	O	1	English
05481095-n	otak	KEEP	Y	1	Greek
08399586-n	jenis	KEEP	O	1	English
01027174-v	membekali	DELETE	O	1	English
01410606-a	sebagai	DELETE	O	1	Spanish
00386915-n	kecil	KEEP	None	1	English
00283568-n	berjalan	KEEP	Y	1	English
15206943-n	bulan baru	KEEP	X	1	Japanese
00599992-v	menghafal	DELETE	O	1	English
00001740-a	keahlian	KEEP	O	1	Greek
02568672-v	melakukan	DELETE	O	1	English
01629403-v	memberi	KEEP	O	1	English
14500908-n	hal biasa	KEEP	X	1	Finnish
07085375-n	penekan	KEEP	Y	1	English
02603699-v	manusia	DELETE	O	1	English
04552696-n	kapal perang	KEEP	O	1	English
09014979-n	ukraina	KEEP	X	1	Polish
02931417-n	klub	KEEP	O	1	Slovene
02676054-v	berhubungan	KEEP	L	1	English
01535709-a	modern	KEEP	O	1	Portuguese
01843689-v	kunjungilah	KEEP	None	1	Spanish
00499263-n	tenis meja	KEEP	O	1	Japanese
00578549-n	fasilitas	KEEP	None	1	English
00180756-r	jarak antara	DELETE	X	1	Finnish
00323856-v	stewed	KEEP	None	1	English
01413247-a	kemungkinan besar	KEEP	X	1	Spanish
15119919-n	saat ini	KEEP	X	1	Portuguese
01654628-v	buat	KEEP	L	1	English
10411551-n	penjual	KEEP	O	1	English
02551380-a	kering	KEEP	Y	1	English
00103554-r	pertama	KEEP	O	1	English
02199590-v	memberi	KEEP	O	1	English
00900616-a	perlu	KEEP	Y	1	Japanese
02924116-n	bis	KEEP	Y	1	English
00624476-v	jadi	DELETE	O	1	English
00273082-a	gelap	KEEP	Y	1	English
07260623-n	piawai	KEEP	Y	1	English
02355596-v	mengantongi	DELETE	O	1	Spanish
04073669-n	relief	KEEP	L	1	English
00414409-v	pindah	KEEP	None	1	English
01995211-v	keluarkan	KEEP	L	1	English
01777210-v	sebagai	DELETE	O	1	English
03560161-n	patung	KEEP	O	1	English
00649481-v	jelajahi	KEEP	X	1	English
00439343-v	mempercepat	KEEP	O	1	English
00320852-n	sesuatu	DELETE	O	1	Spanish
01083769-v	meneguk	DELETE	O	1	English
01752884-v	membuat	KEEP	O	1	Spanish
13846199-n	yg pertama	DELETE	X	1	English
00304252-v	kembang	KEEP	O	1	English
00103087-r	sepanjang	KEEP	O	1	Portuguese
05751430-n	retro	KEEP	None	1	English
05624042-n	bakat	KEEP	O	1	English
01672607-a	lumrah	KEEP	Y	1	Portuguese
07628470-n	pastel	KEEP	None	1	English
02236124-v	makan	DELETE	O	1	Arabic
01666327-v	jahit	KEEP	O	1	English
05827509-n	tendangan	KEEP	Y	1	English
00110815-r	di dalam	KEEP	None	1	English
00305821-r	terlalu membebani	DELETE	X	1	English
02159955-n	serangga	KEEP	Y	1	Thai
02685951-v	menuju	DELETE	O	1	English
07954731-n	koleksi	KEEP	O	1	Spanish
05790242-n	favorit	KEEP	None	1	Greek
01002740-v	mengambil	DELETE	O	1	English
05060189-n	tergesa-gesa	KEEP	O	1	Finnish
01664172-v	dibuat	KEEP	None	1	English
00005526-v	dada menampi	DELETE	X	1	English
02472223-v	terdaftar	KEEP	Y	1	English
02020590-v	dapat	DELETE	O	1	English
08646306-n	kegelapan	KEEP	O	3	English, Spanish, Portuguese
02434976-v	ikut	KEEP	None	1	English
00724492-v	menghiraukan	KEEP	None	1	Finnish
01739099-v	bangun	KEEP	None	1	English
14112855-n	dan sesaat	KEEP	X	1	Spanish
03956785-n	perencana	KEEP	L	1	Portuguese
02235229-v	serahkan	KEEP	L	1	English
05923983-n	nilai	KEEP	Y	1	Spanish
00428000-n	perayaan	KEEP	Y	1	Portuguese
01661243-v	membuat	KEEP	Y	1	English
14003880-n	keseimbangan	KEEP	O	1	English
01214265-v	memasukkan	DELETE	O	1	Greek
00118531-r	berapapun	KEEP	None	1	Finnish
06835845-n	ϱ	KEEP	None	1	English
07274425-n	soja	KEEP	L	1	English
02368787-a	asam	KEEP	Y	1	Spanish
06589574-n	publikasi	KEEP	X	1	Spanish
01325417-n	tanduk	KEEP	Y	1	English
05638063-n	keahlian	KEEP	O	1	English
08625846-n	belakang	KEEP	O	1	English
07328756-n	penghasil	KEEP	O	1	English
00597915-v	mempelajari	KEEP	O	1	Greek
00734054-v	membilangkan	DELETE	O	1	English
04018399-n	pub	KEEP	O	1	Polish
01889256-a	bangga	KEEP	Y	5	English, Spanish, Greek, Portuguese, Polish
09532214-n	buddha	KEEP	None	1	English
02958576-a	spanyol	KEEP	X	1	English
00322847-v	memasak	KEEP	O	1	Arabic
00455599-n	permainan	KEEP	Y	1	Finnish
07749582-n	lemon	KEEP	Y	2	English, Polish
07749731-n	limau	KEEP	L	1	Polish
03315023-n	fasilitas	KEEP	O	1	English
00825192-n	bela diri	KEEP	None	1	Slovene
01158872-v	memanfaatkan	KEEP	O	1	Finnish
01261845-n	inspirasi	KEEP	O	1	English
10577284-n	penjaja	KEEP	Y	1	Finnish
05115040-n	melimpah	KEEP	Y	1	English
01754737-v	potong	KEEP	L	1	Spanish
08624196-n	tempat	KEEP	O	1	Greek
02555434-v	membantu	KEEP	O	1	Spanish
01809321-v	atasi	KEEP	X	1	English
01661243-v	mendirikan	KEEP	Y	1	English
15167349-n	malam	KEEP	O	1	English
00594337-v	tahu	KEEP	Y	1	English
